관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
부산광역시 부산진구청,신천대로50번길 34,부전동 226-5,차량방범,5,200,,30,,051-605-4566,35.152271,129.059981,2021-10-08
부산광역시 부산진구청,백양관문로 109,당감동 810-3,차량방범,6,200,,30,,051-605-4566,35.168199,129.0274,2021-10-08
부산광역시 부산진구청,엄광로 174,가야동 459-16,차량방범,4,200,,30,,051-605-4566,35.147689,129.033954,2021-10-08
부산광역시 부산진구청,대학로 7,가야동 377-8,차량방범,5,200,,30,,051-605-4566,35.154517,129.037228,2021-10-08
부산광역시 부산진구청,서면로 69-1,부전동 490-16,차량방범,5,200,,30,,051-605-4566,35.156867,129.057706,2021-10-08
부산광역시 부산진구청,서면로 15,부전동 533-1,차량방범,5,200,,30,,051-605-4566,35.152242,129.057735,2021-10-08
부산광역시 부산진구청,가야대로552번길 119,가야동 454-65,차량방범,3,200,,30,,051-605-4566,35.1486924,129.0339028,2021-10-08
부산광역시 부산진구청,부전로 95,부전동 466-1,차량방범,5,200,,30,,051-605-4566,35.158699,129.05477,2021-10-08
부산광역시 부산진구청,범전로 7,부전동 35-1,차량방범,4,200,,30,,051-605-4566,35.164532,129.062824,2021-10-08
부산광역시 부산진구청,부전로65번길 4,부전동 512-25,차량방범,5,200,,30,,051-605-4566,35.155875,129.054683,2021-10-08
부산광역시 부산진구청,성지로 61,초읍동 221-11,차량방범,5,200,,30,,051-605-4566,35.176172,129.054524,2021-10-08
부산광역시 부산진구청,중앙대로 786,전포동 876-4,차량방범,6,200,,30,,051-605-4566,35.161371,129.063248,2021-10-08
부산광역시 부산진구청,신암로 136,범천동 1169-5,차량방범,4,200,,30,,051-605-4566,35.152444,129.05001,2021-10-08
부산광역시 부산진구청,가야대로 635,가야동 50-31,차량방범,4,200,,30,,051-605-4566,35.15572881,129.0412378,2021-10-08
부산광역시 부산진구청,전포대로 178,전포동 346-39,차량방범,5,200,,30,,051-605-4566,35.152284,129.065559,2021-10-08
부산광역시 부산진구청,냉정로 184,개금동 808,차량방범,6,200,,30,,051-605-4566,35.150031,129.020111,2021-10-08
부산광역시 부산진구청,동평로 70,당감동 393-35,차량방범,5,200,,30,,051-605-4566,35.165142,129.037053,2021-10-08
부산광역시 부산진구청,신암로 13,범천동 1298-116,차량방범,5,200,,30,,051-605-4566,35.1433053,129.055941,2021-10-08
부산광역시 부산진구청,신천대로220번길 79,,차량방범,4,200,,30,,051-605-4566,35.161806,129.054094,2021-10-08
부산광역시 부산진구청,전포대로 294,전포동 170-1,차량방범,5,200,,30,,051-605-4566,35.163234,129.065474,2021-10-08
부산광역시 부산진구청,중앙대로969번길 16,양정동 263-4,차량방범,5,200,,30,,051-605-4566,35.17649394,129.072664,2021-10-08
부산광역시 부산진구청,시민공원로,범전동 372-41,차량방범,4,200,,30,,051-605-4566,35.16670974,129.0598502,2021-10-08
부산광역시 부산진구청,새싹로 81,부암동 93,차량방범,5,200,,30,,051-605-4566,35.16405123,129.0518929,2021-10-08
부산광역시 부산진구청,신천대로220번길 65,부암동 735,차량방범,5,200,,30,,051-605-4566,35.16134591,129.0525327,2021-10-08
부산광역시 부산진구청,동성로 82,,차량방범,4,200,,30,,051-605-4566,35.16087282,129.0660215,2021-10-08
부산광역시 부산진구청,서전로 43,,차량방범,5,200,,30,,051-605-4566,35.157837,129.064879,2021-10-08
부산광역시 부산진구청,중앙대로 633,,차량방범,6,200,,30,,051-605-4566,35.149342,129.059179,2021-10-08
부산광역시 부산진구청,신천대로65번길 9,,차량방범,4,200,,30,,051-605-4566,35.150254,129.058049,2021-10-08
부산광역시 부산진구청,당감서로98번길 20-22,,차량방범,5,200,,30,,051-605-4566,35.168832,129.036827,2021-10-08
부산광역시 부산진구청,가야공원로 28,,차량방범,5,200,,30,,051-605-4566,35.151112,129.029881,2021-10-08
부산광역시 부산진구청,중앙대로783번길 13,,차량방범,5,200,,30,,051-605-4566,35.163155,129.062565,2021-10-08
부산광역시 부산진구청,전포대로171번길 13,,차량방범,4,200,,30,,051-605-4566,35.15144,129.06388,2021-10-08
부산광역시 부산진구청,백양산로53번길 65,,차량방범,4,200,,30,,051-605-4566,35.17192,129.028587,2021-10-08
부산광역시 부산진구청,시민공원로 정우빌라 부근,,차량방범,3,200,,30,,051-605-4566,35.16947924,129.0620601,2021-10-08
부산광역시 부산진구청,전포동 보아마트 부근,중앙대로 792,차량방범,4,200,,30,,051-605-4566,35.162126,129.063412,2021-10-08
부산광역시 부산진구청,당감주공3단지 상가 앞,당감서로 169,차량방범,3,200,,30,,051-605-4566,35.17175,129.026709,2021-10-08
부산광역시 부산진구청,전포동서면아이파크 아파트 ,동성로 50,차량방범,3,200,,30,,051-605-4566,35.154562,129.06843,2021-10-08
부산광역시 부산진구청,양정초등학교 주변,중앙대로941번길 24,차량방범,5,200,,30,,051-605-4566,35.17480848,129.0700475,2021-10-08
부산광역시 부산진구청,개금 현대아이아파트 주변,엄광로 16,차량방범,4,200,,30,,051-605-4566,35.14823261,129.0185637,2021-10-08
